# PDIoT walking data,,,,,,,
# Start time: 20180925T200210,,,,,,,
# Group: A,,,,,,,
# Subject: HelloWorld,,,,,,,
# Activity type: Climbing stairs,,,,,,,
# Sensor position: Wrist,,,,,,,
# Side of body: Left,,,,,,,
# Sensor mounting: Body,,,,,,,
# Number of steps: 100,,,,,,,
# Notes: ,,,,,,,
,,,,,,,
timestamp,seq,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
1.5379E+12,1578,1.125,0.25976562,-0.22949219,-169.21875,-0.59375,221.25
1.5379E+12,1579,1.015625,0.25195312,-0.0546875,-144.9375,-25.6875,141
1.5379E+12,1580,0.9121094,0.23925781,-0.12207031,-107.53125,-21.28125,87.90625
1.5379E+12,1581,0.80566406,0.0703125,-0.23144531,-91.03125,-21.34375,46.40625
1.5379E+12,1582,0.8798828,0.11816406,-0.3876953,-112.65625,-19.875,14.59375
1.5379E+12,1583,1.0351562,0.15234375,-0.53125,-93.71875,-23.71875,-15.5
1.5379E+12,1584,1.1230469,0.2685547,-0.6796875,-22.875,-29.65625,-34.40625
1.5379E+12,1585,0.74121094,0.099609375,-0.5410156,34.09375,-29.875,-32.46875
1.5379E+12,1586,0.77246094,0.15917969,-0.35351562,19.0625,4.71875,-29.78125
1.5379E+12,1587,1.1650391,0.3466797,-0.29785156,47.9375,39.03125,-25.8125
1.5379E+12,1588,1.0595703,0.37597656,-0.2607422,164.5625,20.90625,-38.375
1.5379E+12,1589,0.9189453,0.26171875,-0.041015625,220.375,19.96875,-84.71875
1.5379E+12,1590,1.1523438,0.21972656,0.07421875,264.25,5.21875,-126.46875
1.5379E+12,1591,1.3515625,0.13378906,0.0703125,276.75,-20.78125,-154.78125
1.5379E+12,1592,1.3076172,0.040039062,0.012695313,223.96875,-47.78125,-170.40625
1.5379E+12,1593,1.328125,-0.006835938,-0.045898438,124.71875,-67,-174.96875
1.5379E+12,1594,1.1816406,0.014648438,-0.06933594,12.78125,-72.375,-178.78125
1.5379E+12,1595,1.0400391,0.1171875,-0.052734375,-72.90625,-62.96875,-189.875
1.5379E+12,1596,1.0107422,0.22070312,-0.049804688,-104.15625,-42.09375,-202.5
1.5379E+12,1597,0.9609375,0.35253906,-0.07128906,-79.5625,-29.84375,-199.875
1.5379E+12,1598,0.86035156,0.43554688,-0.13378906,-43.96875,0.375,-164.3125
1.5379E+12,1599,0.93359375,0.5341797,-0.16796875,-17.75,16.8125,-131.53125
1.5379E+12,1600,0.84472656,0.58203125,-0.17871094,40.1875,34.9375,-82.40625
1.5379E+12,1601,0.8847656,0.50878906,-0.16796875,74.84375,56.65625,-25.75
1.5379E+12,1602,0.97753906,0.5234375,-0.036132812,72.90625,79.65625,36.1875
1.5379E+12,1603,1.1855469,0.5390625,-0.11621094,49.8125,108.28125,95.09375
1.5379E+12,1604,0.99316406,0.22851562,-0.19726562,37.3125,84.125,128.1875
1.5379E+12,1605,0.8798828,0.10058594,-0.328125,25,89.125,137.15625
1.5379E+12,1606,0.9892578,-0.059570312,-0.5097656,38.34375,36.40625,152.65625
1.5379E+12,1607,1.1376953,-0.13476562,-0.4638672,-53.8125,27.375,183.125
1.5379E+12,1608,1.2363281,0.16503906,-0.61035156,-112.71875,25.28125,202.8125
1.5379E+12,1609,1.1972656,0.2939453,-0.4921875,-71.6875,1.59375,215.875
1.5379E+12,1610,1.15625,0.21972656,-0.26464844,-59.90625,-13.40625,219.5
1.5379E+12,1611,1.1503906,0.24902344,-0.15234375,-59.4375,-22.125,202.875
1.5379E+12,1612,1.0273438,0.23828125,-0.15527344,-49.15625,-22.03125,168.65625
1.5379E+12,1613,0.9355469,0.13574219,-0.14746094,-42.9375,-19.03125,131.15625
1.5379E+12,1614,0.8808594,0.09765625,-0.19824219,-53.8125,-12.9375,102
1.5379E+12,1615,0.9609375,-0.16308594,-0.22460938,-77.3125,-8.46875,94.84375
1.5379E+12,1616,0.97753906,-0.13378906,-0.3876953,-93.71875,-12.96875,96.4375
1.5379E+12,1617,1.0859375,-0.26757812,-0.4921875,-75.125,-13.40625,101.5
1.5379E+12,1618,1.3369141,-0.46484375,-0.5175781,-76.21875,-13.90625,105.46875
1.5379E+12,1619,1.3378906,-0.16699219,-0.50878906,-71.03125,-4.375,99.25
1.5379E+12,1620,1.0244141,0.1171875,-0.52441406,33.21875,-10.46875,75.75
1.5379E+12,1621,0.72753906,0.17480469,-0.3486328,107.03125,-8.09375,19.90625
1.5379E+12,1622,0.35058594,0.32421875,-0.21582031,147.53125,-21.40625,-52.125
1.5379E+12,1623,0.63183594,0.25,-0.002929688,171.90625,-26.65625,-111.4375
1.5379E+12,1624,0.9326172,0.22167969,0.029296875,183.125,-46.5,-166.4375
1.5379E+12,1625,1.2861328,0.12792969,0.08105469,171.09375,-62.90625,-214.09375
1.5379E+12,1626,2.0029297,0.20214844,0.006835938,170.0625,-72.4375,-252
1.5379E+12,1627,1.9326172,0.0859375,0.009765625,149.375,-103.8125,-260.375
1.5379E+12,1628,1.7451172,0.08984375,0.017578125,74.375,-98.4375,-273.8125
1.5379E+12,1629,1.5664062,0.09082031,0.068359375,27.78125,-85.5625,-280.28125
1.5379E+12,1630,1.4326172,0.19042969,0.095703125,18.875,-68.9375,-272.09375
1.5379E+12,1631,1.2734375,0.2607422,0.083984375,39.5,-54.65625,-249.5
1.5379E+12,1632,1.1865234,0.26660156,-0.016601562,57.03125,-46.625,-220.03125
1.5379E+12,1633,1.0361328,0.15917969,-0.001953125,29.875,-42.65625,-193.59375
1.5379E+12,1634,0.9423828,0.22558594,-0.07324219,-14.4375,-17.25,-170.03125
1.5379E+12,1635,0.9501953,0.3330078,-0.14453125,12,-2.0625,-139.40625
1.5379E+12,1636,0.95703125,0.32714844,-0.15625,53.6875,20.40625,-94.125
1.5379E+12,1637,1.0263672,0.24804688,-0.24121094,89.6875,45,-43.6875
1.5379E+12,1638,1.0527344,0.1796875,-0.17382812,75.40625,73.375,12.875
1.5379E+12,1639,1.0048828,0.01953125,-0.24414062,26.375,100.71875,65.75
1.5379E+12,1640,0.9658203,0.060546875,-0.2529297,-55.40625,115.5,109.8125
1.5379E+12,1641,1.1591797,0.20605469,-0.38378906,-35.875,102.8125,157.40625
1.5379E+12,1642,1.1123047,0.012695313,-0.3642578,-28.0625,83.6875,205.5
1.5379E+12,1643,1.1826172,0.09375,-0.4033203,-75.1875,89.125,255.1875
1.5379E+12,1644,1.4355469,0.15527344,-0.54785156,-77.125,87.125,304.375
1.5379E+12,1645,1.6416016,0.16113281,-0.50683594,-84.4375,58.90625,329.28125
1.5379E+12,1646,1.5595703,0.25683594,-0.27539062,-86.71875,30.71875,314.875
1.5379E+12,1647,1.0957031,0.23046875,-0.42089844,-35.5625,-2.59375,190.375
1.5379E+12,1648,1.9482422,0.020507812,0.103515625,73.625,-68.65625,-274.78125
1.5379E+12,1649,1.9619141,0.09375,0.048828125,34.875,-61.3125,-306.875
1.5379E+12,1650,1.6972656,0.19042969,-0.020507812,16.8125,-47.09375,-322.9375
1.5379E+12,1651,1.4355469,0.16113281,0.001953125,11.375,-28.375,-318.59375
1.5379E+12,1652,1.2050781,0.18164062,0.030273438,13.09375,-13.96875,-296.4375
1.5379E+12,1653,1.046875,0.2578125,-0.04296875,18.28125,5.28125,-271.28125
1.5379E+12,1654,1.1689453,0.32910156,-0.20703125,26.21875,12.96875,-245
1.5379E+12,1655,1.0332031,0.4033203,-0.29296875,22.71875,13.03125,-205.75
1.5379E+12,1656,0.8671875,0.4169922,-0.26464844,26.5625,16.125,-153.1875
1.5379E+12,1657,0.71777344,0.4345703,-0.22753906,38.46875,29.375,-84.78125
1.5379E+12,1658,0.8769531,0.42089844,-0.18261719,36.59375,53.1875,-6.09375
1.5379E+12,1659,0.75683594,0.30664062,-0.087890625,17.1875,79.0625,66.28125
1.5379E+12,1660,0.68847656,0.36914062,-0.234375,14.25,115,129.8125
1.5379E+12,1661,0.84375,0.3232422,-0.50878906,39.5,101.53125,162.34375
1.5379E+12,1662,0.78027344,0.19335938,-0.35546875,-15.96875,89.3125,183.65625
1.5379E+12,1663,0.9814453,0.3466797,-0.48046875,-55.53125,71.5,213.03125
1.5379E+12,1664,0.953125,0.2578125,-0.40625,-45.21875,41.71875,247.4375
1.5379E+12,1665,1.1464844,0.22753906,-0.43359375,-90.6875,49.9375,279.0625
1.5379E+12,1666,1.4541016,0.27539062,-0.56640625,-106,47.5625,300.40625
1.5379E+12,1667,1.4277344,0.37695312,-0.42871094,-88.84375,14.40625,281.125
1.5379E+12,1668,1.1865234,0.35351562,-0.29882812,-35.0625,-5.65625,224.625
1.5379E+12,1669,1.0859375,0.05078125,-0.27246094,-33.78125,-9.8125,174.625
1.5379E+12,1670,1.0107422,-0.033203125,-0.24609375,-57.03125,-20.90625,126.78125
1.5379E+12,1671,1.0615234,-0.061523438,-0.34179688,-75.28125,-24.75,104
1.5379E+12,1672,1.2177734,-0.14746094,-0.4736328,-52.59375,-37.46875,103.53125
1.5379E+12,1673,1.5234375,-0.3857422,-0.5410156,-68.34375,-33.84375,101.6875
1.5379E+12,1674,1.3095703,-0.099609375,-0.47265625,-76.5625,-40.6875,97.125
1.5379E+12,1675,1.0996094,0.15136719,-0.4296875,-11.625,-34.53125,75.3125
1.5379E+12,1676,0.8066406,0.14941406,-0.1953125,101.03125,-29.875,31.625
1.5379E+12,1677,0.3408203,-0.0390625,-0.08203125,128.25,-38.3125,-26.78125
1.5379E+12,1678,0.4921875,-0.1171875,0.20898438,75.78125,-21.34375,-59.6875
1.5379E+12,1679,0.86621094,-0.19921875,0.06933594,-6.3125,7.21875,-103.21875
1.5379E+12,1680,1.0488281,-0.12597656,-0.13476562,1.78125,20.46875,-144.71875
1.5379E+12,1681,1.1699219,-0.107421875,-0.1953125,65.34375,16.8125,-168.40625
1.5379E+12,1682,1.1826172,0.1328125,-0.06347656,128.0625,11.84375,-201.34375
1.5379E+12,1683,1.4453125,0.12890625,0.08300781,213.21875,-3.65625,-235.59375
1.5379E+12,1684,1.4091797,0.049804688,0.064453125,233.46875,-29.34375,-249.125
1.5379E+12,1685,1.4052734,0.068359375,-0.03125,191.1875,-52.65625,-235.03125
1.5379E+12,1686,1.3691406,0.14257812,0.006835938,91.46875,-58.34375,-215.875
1.5379E+12,1687,1.4414062,0.2783203,0.041992188,15.9375,-47.90625,-200.9375
1.5379E+12,1688,1.4736328,0.3671875,0.15332031,32.1875,-42.03125,-189.8125
1.5379E+12,1689,1.3945312,0.3642578,0.17089844,65.40625,-33.5625,-185.90625
1.5379E+12,1690,1.2255859,0.22070312,0.099609375,68.4375,-22.1875,-192.25
1.5379E+12,1691,0.58203125,0.5517578,-0.40429688,35.90625,74.28125,13.5
1.5379E+12,1692,1.1416016,0.5292969,-0.2578125,35.65625,108.59375,81.5625
1.5379E+12,1693,1.4013672,0.32910156,-0.11621094,-20.90625,100.71875,143.8125
1.5379E+12,1694,1.1621094,0.34179688,-0.109375,-47.28125,103.21875,175.1875
1.5379E+12,1695,1.4638672,0.20117188,-0.15917969,-40.03125,88.03125,186.65625
1.5379E+12,1696,1.2539062,0.08886719,-0.20800781,-31.03125,66.65625,192.375
1.5379E+12,1697,1.1728516,0.19726562,-0.38964844,-72.5625,75.8125,201.3125
1.5379E+12,1698,1.2158203,0.21875,-0.5703125,-52.90625,69.09375,224.125
1.5379E+12,1699,1.25,0.16894531,-0.50878906,-46.78125,44.6875,236.9375
1.5379E+12,1700,1.1767578,0.2861328,-0.26757812,-58.4375,16.9375,235.53125
1.5379E+12,1701,1.2724609,0.18261719,-0.23730469,-67.40625,15.34375,214.3125
1.5379E+12,1702,1.1308594,0.2548828,-0.28808594,-114.96875,5.21875,172.125
1.5379E+12,1703,0.9628906,0.3232422,-0.30859375,-96.21875,-10.40625,121.65625
1.5379E+12,1704,0.8671875,0.13671875,-0.35253906,-47.40625,-26.09375,65.25
1.5379E+12,1705,0.9736328,-0.057617188,-0.3623047,-72.84375,-36.53125,11.96875
1.5379E+12,1706,1.2021484,-0.13769531,-0.42578125,-101.90625,-34.34375,-17.875
1.5379E+12,1707,0.98535156,0.061523438,-0.39257812,-56.6875,-34.96875,-8.34375
1.5379E+12,1708,0.96191406,0.4248047,-0.030273438,-15.96875,-13.65625,-5.625
1.5379E+12,1709,0.88671875,0.56933594,0.23925781,112.625,10.09375,-27.46875
1.5379E+12,1710,1.1337891,0.2919922,0.029296875,233,24.375,-98.09375
1.5379E+12,1711,0.9951172,-0.15332031,-0.034179688,218.03125,2.21875,-175.78125
1.5379E+12,1712,1.1943359,-0.010742188,-0.11035156,110.875,-20.4375,-235.15625
1.5379E+12,1713,1.7460938,0.37109375,0.017578125,84,-30.875,-283.9375
1.5379E+12,1714,2.0029297,0.15234375,0.09472656,77.125,-27.21875,-297.0625
1.5379E+12,1715,1.6044922,0.16113281,-0.083984375,83.6875,-39.15625,-286.125
1.5379E+12,1716,1.1806641,0.13964844,-0.10253906,65.6875,-55.53125,-263.78125
1.5379E+12,1717,0.87597656,0.20898438,-0.09765625,17.28125,-55.03125,-235.03125
1.5379E+12,1718,0.8378906,0.33007812,-0.09375,14.0625,-42.40625,-204.46875
1.5379E+12,1719,1.1660156,0.44726562,-0.16308594,47.03125,-28.78125,-166.75
1.5379E+12,1720,1.2080078,0.28125,-0.12597656,74.25,-31.28125,-127.25
1.5379E+12,1721,1.0078125,0.3095703,-0.14355469,56.40625,-2.53125,-85.375
1.5379E+12,1722,1.0576172,0.29003906,-0.15234375,79.25,21.0625,-31.96875
1.5379E+12,1723,1.0546875,0.21191406,-0.12109375,61.90625,45,34.84375
1.5379E+12,1724,0.8642578,0.14746094,-0.13476562,8.125,67.8125,103.9375
1.5379E+12,1725,0.8261719,0.13867188,-0.19726562,-42.03125,82.21875,159.5
1.5379E+12,1726,0.875,0.15136719,-0.20703125,-52.71875,82.34375,210.6875
1.5379E+12,1727,1.0966797,0.095703125,-0.35839844,-52.65625,81.625,262.625
1.5379E+12,1728,1.3486328,0.034179688,-0.4013672,-91.40625,77.03125,299.4375
1.5379E+12,1729,1.4433594,0.20117188,-0.49316406,-115.53125,66.4375,315.25
1.5379E+12,1730,1.578125,0.24804688,-0.46191406,-84.03125,39.9375,312.125
1.5379E+12,1731,1.4960938,0.20605469,-0.29882812,-61.4375,13.5625,286.8125
1.5379E+12,1732,1.2060547,0.20703125,-0.2734375,-63.46875,2.15625,231.09375
1.5379E+12,1733,0.97558594,0.12011719,-0.34277344,-53.75,-9.5,162.71875
1.5379E+12,1734,0.84277344,0.045898438,-0.37109375,-70.65625,-23.84375,107.625
1.5379E+12,1735,0.9667969,-0.00390625,-0.35253906,-111.5,-29.875,53.84375
1.5379E+12,1736,1.1132812,-0.015625,-0.38085938,-147.0625,-25.5625,17.15625
1.5379E+12,1737,0.76171875,-0.119140625,-0.11816406,163,17.40625,-147.875
1.5379E+12,1738,0.91503906,-0.14941406,-0.060546875,30.59375,11.125,-197.5625
1.5379E+12,1739,1.3662109,0.20703125,-0.14746094,1,12.84375,-240.40625
1.5379E+12,1740,1.7636719,0.20214844,-0.14746094,40.96875,12.84375,-268.25
1.5379E+12,1741,1.7197266,0.19335938,-0.26660156,72.90625,-7.96875,-267.34375
1.5379E+12,1742,1.3535156,0.12207031,-0.22753906,64.65625,-22.1875,-247.625
1.5379E+12,1743,1.0576172,0.14160156,-0.23046875,1.5,-17.1875,-230.21875
1.5379E+12,1744,0.90722656,0.2607422,-0.26757812,-9.3125,-17.8125,-210.5625
1.5379E+12,1745,1.0410156,0.33789062,-0.27246094,-8.09375,-14.03125,-187.875
1.5379E+12,1746,1.1503906,0.39941406,-0.2685547,18.875,-27.03125,-160.59375
1.5379E+12,1747,1.4804688,0.31835938,-0.26367188,22.25,-19.9375,-124.625
1.5379E+12,1748,1.2949219,0.32226562,-0.19628906,51.96875,-18.34375,-91.5
1.5379E+12,1749,1.3203125,0.24316406,-0.12109375,78.28125,1.46875,-39.3125
1.5379E+12,1750,1.1513672,0.18359375,-0.043945312,62.78125,34.5625,29.84375
1.5379E+12,1751,0.90625,0.1640625,-0.15429688,21.03125,53.125,108.34375
1.5379E+12,1752,0.6767578,0.10058594,-0.1484375,-10.78125,59.03125,172.125
1.5379E+12,1753,0.7636719,0.17480469,-0.17675781,-23.59375,63,229.25
1.5379E+12,1754,1.0253906,0.048828125,-0.2578125,-24.15625,69.96875,294.625
1.5379E+12,1755,1.3330078,-0.18847656,-0.3017578,-87.1875,85.03125,369.03125
1.5379E+12,1756,1.9726562,0.31445312,-0.40820312,-143.28125,72.65625,382.5625
1.5379E+12,1757,1.5673828,0.30566406,-0.3017578,-31.84375,30.21875,349.6875
1.5379E+12,1758,1.4501953,0.03515625,-0.28710938,-13.09375,37.125,275.09375
1.5379E+12,1759,1.0195312,0.030273438,-0.24316406,-13.78125,2.59375,165.90625
1.5379E+12,1760,0.96875,-0.30273438,-0.3330078,-64.625,2.9375,121.34375
1.5379E+12,1761,0.87890625,-0.08105469,-0.4482422,-137.0625,-18,97.65625
1.5379E+12,1762,0.92578125,-0.30371094,-0.3173828,-191.25,-18.0625,76.59375
1.5379E+12,1763,0.9794922,0.044921875,-0.4248047,-164.15625,-20.6875,33.8125
1.5379E+12,1764,0.69921875,0.15820312,-0.33398438,-32.09375,-25.75,8.5
1.5379E+12,1765,0.6201172,0.31640625,-0.21386719,58.90625,1.0625,-26.3125
1.5379E+12,1766,0.98046875,0.40429688,-0.234375,162.625,27.90625,-70.96875
1.5379E+12,1767,0.8847656,-0.31152344,-0.296875,194.71875,-7.75,-144.21875
1.5379E+12,1768,0.9892578,-0.35058594,-0.18359375,31.40625,-13.15625,-205.5625
1.5379E+12,1769,1.1416016,0.07714844,-0.018554688,-8.8125,-19.9375,-249.125
1.5379E+12,1770,1.4189453,0.29296875,-0.008789063,15.78125,0.5625,-263.84375
1.5379E+12,1771,1.640625,0.29003906,-0.15332031,98.90625,-2.96875,-240.90625
1.5379E+12,1772,1.4970703,0.08984375,-0.25,110.3125,-22.03125,-224.46875
1.5379E+12,1773,1.2861328,0.060546875,-0.17871094,43.28125,-21.53125,-217.03125
1.5379E+12,1774,1.2148438,0.17871094,-0.19433594,12.84375,-16.71875,-212.875
1.5379E+12,1775,1.1289062,0.1328125,-0.14941406,24.0625,-29.21875,-207.75
1.5379E+12,1776,1.2412109,0.20117188,-0.21191406,12.59375,-28.1875,-197.375
1.5379E+12,1777,1.28125,0.16210938,-0.25,7.34375,-31,-174.625
1.5379E+12,1778,1.4033203,0.24609375,-0.24707031,5.09375,-21.09375,-149.21875
1.5379E+12,1779,1.3720703,0.21386719,-0.17382812,32.4375,-20.5,-116.5625
1.5379E+12,1780,1.3017578,0.15820312,-0.115234375,51.09375,-9.5,-63.71875
1.5379E+12,1781,1.0849609,0.1328125,-0.095703125,15.71875,20.15625,17.15625
1.5379E+12,1782,0.79003906,0.22753906,-0.20507812,-21.09375,52.75,90.71875
1.5379E+12,1783,0.69921875,0.18164062,-0.20214844,-20.90625,67.28125,144
1.5379E+12,1784,1.1796875,0.0703125,-0.35839844,-64.0625,75.40625,282.71875
1.5379E+12,1785,1.4433594,0.21582031,-0.4404297,-99.53125,59.21875,305.78125
1.5379E+12,1786,1.546875,0.1796875,-0.3515625,-101.53125,32.125,295.78125
1.5379E+12,1787,1.2949219,0.30273438,-0.22460938,-124.5625,6.375,238.65625
1.5379E+12,1788,1.0595703,0.28808594,-0.21875,-64.0625,-9.3125,160.15625
1.5379E+12,1789,0.92089844,0.13769531,-0.24511719,-69.375,-26.40625,91.75
1.5379E+12,1790,0.9707031,0.072265625,-0.27246094,-149.34375,-31.78125,42.375
1.5379E+12,1791,1.0371094,0.10058594,-0.2685547,-212.5625,-50.34375,3.0625
1.5379E+12,1792,1.0966797,0.28710938,-0.39941406,-211.15625,-44.78125,-30.28125
1.5379E+12,1793,1.0019531,0.34570312,-0.47753906,-102.75,-50.15625,-46
1.5379E+12,1794,0.5644531,0.06542969,-0.38085938,1.71875,-27.09375,-6.03125
1.5379E+12,1795,0.74316406,0.27734375,-0.4033203,42.5625,35.84375,42
1.5379E+12,1796,1.0791016,0.45898438,-0.39160156,107.8125,50.96875,45.28125
1.5379E+12,1797,0.8720703,0.37402344,-0.20214844,206.125,32,1.21875
1.5379E+12,1798,1.0439453,0.22265625,0.08496094,237.75,22.71875,-63.40625
1.5379E+12,1799,1.2138672,0.25585938,0.2109375,284.5,-5.84375,-122.1875
1.5379E+12,1800,1.2626953,0,0.15332031,247.40625,-35.3125,-168.21875
1.5379E+12,1801,1.4951172,-0.02734375,0.010742188,123.25,-44.78125,-189.4375
1.5379E+12,1802,1.2851562,0.16699219,-0.17871094,36.59375,-53.9375,-215.3125
1.5379E+12,1803,1.3642578,0.1875,-0.08496094,-33,-37.40625,-249.4375
1.5379E+12,1804,1.328125,0.42578125,0.10253906,-55.21875,-8.96875,-267.09375
1.5379E+12,1805,1.2275391,0.47460938,0.12988281,30.53125,1.25,-265.75
1.5379E+12,1806,1.0830078,0.3876953,0.03125,102.625,-7.75,-248.21875
1.5379E+12,1807,0.83496094,0.27148438,-0.080078125,42.6875,-7.25,-225.75
1.5379E+12,1808,0.68066406,0.671875,-0.1953125,-31.15625,14.1875,-208.78125
1.5379E+12,1809,0.6699219,1.0439453,-0.22363281,-15.40625,24.4375,-194.28125
1.5379E+12,1810,0.74316406,1.0556641,-0.16015625,57.59375,24.8125,-165.9375
1.5379E+12,1811,0.58984375,0.92871094,-0.17382812,80.03125,26.5,-124.125
1.5379E+12,1812,0.8330078,0.79003906,-0.111328125,50.1875,48.1875,-65.0625
1.5379E+12,1813,0.7705078,0.5253906,-0.012695313,63.4375,80.9375,-19.78125
1.5379E+12,1814,0.9609375,0.43652344,-0.022460938,75.28125,94.1875,8
1.5379E+12,1815,0.88964844,0.24511719,-0.044921875,77.40625,77.46875,45.125
1.5379E+12,1816,0.6640625,0.14941406,-0.24804688,7.78125,70.4375,75.75
1.5379E+12,1817,0.49414062,0.296875,-0.39453125,10.875,52.75,125.125
1.5379E+12,1818,0.5078125,0.1484375,-0.3544922,-3.21875,61.25,198.4375
1.5379E+12,1819,0.8730469,0.12792969,-0.35742188,-52.46875,76.875,285.96875
1.5379E+12,1820,1.2216797,0.16601562,-0.34472656,-100.375,83.03125,353.34375
1.5379E+12,1821,1.84375,0.30078125,-0.2734375,-130.59375,66.59375,390.1875
1.5379E+12,1822,1.9404297,0.53515625,-0.33398438,-78.71875,40.1875,377.03125
1.5379E+12,1823,1.4287109,0.6357422,-0.31640625,77.21875,4.21875,288.40625
1.5379E+12,1824,0.9580078,0.42871094,-0.25585938,211.15625,9.84375,150.28125
1.5379E+12,1825,0.97753906,-0.09082031,-0.18652344,219.5,13.875,62.3125
1.5379E+12,1826,0.96484375,-0.15722656,-0.3310547,65.6875,-1.5625,22.28125
1.5379E+12,1827,1.2119141,0.22753906,-0.265625,-108.0625,-34.96875,-39.65625
1.5379E+12,1828,0.96484375,0.234375,-0.27929688,-3.15625,-23.375,-33.375
1.5379E+12,1829,1.3720703,0.30859375,-0.17480469,113.4375,-8.21875,-45.34375
1.5379E+12,1830,0.9082031,0.12792969,-0.046875,211.625,-30.75,-68.96875
1.5379E+12,1831,0.9921875,0.16113281,-0.04296875,217.375,-34.96875,-92.84375
1.5379E+12,1832,1.2939453,0.20605469,0.009765625,204.90625,-71.75,-117.84375
1.5379E+12,1833,1.6621094,0.06640625,0.17480469,147.4375,-98.0625,-153.3125
1.5379E+12,1834,1.6572266,-0.01171875,0.19140625,100.65625,-115.46875,-192.875
1.5379E+12,1835,1.4570312,-0.12597656,-0.0078125,36.34375,-113.8125,-219.125
1.5379E+12,1836,1.1904297,0.047851562,-0.15429688,-63.46875,-102.40625,-239.3125
1.5379E+12,1837,1.0380859,0.23535156,-0.057617188,-118.5,-76.8125,-249.8125
1.5379E+12,1838,1.0234375,0.33691406,0.046875,-86.65625,-43.125,-237.96875
1.5379E+12,1839,1.03125,0.33496094,-0.029296875,27.90625,-31.21875,-210.6875
1.5379E+12,1840,1.0917969,0.28027344,-0.11230469,72.78125,-26.71875,-179.125
1.5379E+12,1841,1.1621094,0.24707031,-0.25976562,59.40625,-7.6875,-144.84375
1.5379E+12,1842,0.9589844,0.26171875,-0.28710938,45.8125,6.25,-107.84375
1.5379E+12,1843,0.9941406,0.22460938,-0.23339844,46.03125,28.21875,-56.5625
1.5379E+12,1844,0.93066406,0.21972656,-0.09667969,23.21875,47.75,10.9375
1.5379E+12,1845,0.9013672,0.27929688,-0.1484375,-13.34375,86.1875,108.78125
1.5379E+12,1846,0.78515625,0.16308594,-0.22265625,-29.53125,104.09375,184.5
1.5379E+12,1847,0.95214844,0.15332031,-0.25878906,-59.90625,110.4375,232.125
1.5379E+12,1848,1.1640625,0.14941406,-0.2919922,-50.21875,101.40625,278.15625
1.5379E+12,1849,1.4570312,0.0234375,-0.33496094,-77,92.96875,313.78125
1.5379E+12,1850,1.4892578,0.17285156,-0.4140625,-124.6875,73.3125,316.96875
1.5379E+12,1851,1.4892578,0.25976562,-0.4453125,-97.8125,46.59375,301.34375
1.5379E+12,1852,1.3193359,0.21582031,-0.26464844,-96.03125,21.25,260
1.5379E+12,1853,1.1152344,0.36914062,-0.16699219,-103.25,6.1875,180.125
1.5379E+12,1854,0.9658203,0.19433594,-0.24902344,-78.46875,-12.625,95.46875
1.5379E+12,1855,0.9970703,0.018554688,-0.28515625,-148.65625,-22.0625,32.15625
1.5379E+12,1856,1.2832031,0.16113281,-0.2861328,-224.15625,-21.40625,-20.625
1.5379E+12,1857,1.2998047,0.3232422,-0.38671875,-199.25,-30.3125,-61.75
1.5379E+12,1858,0.84765625,0.4453125,-0.33496094,-65.21875,-28.5625,-70.0625
1.5379E+12,1859,0.76660156,0.43164062,-0.3671875,76.25,1.71875,-43.75
1.5379E+12,1860,0.93066406,0.328125,-0.3046875,155.46875,34.1875,-16.53125
1.5379E+12,1861,0.86328125,0.33007812,-0.31445312,197.21875,36.46875,-21.53125
1.5379E+12,1862,0.91308594,0.20605469,-0.1171875,228.53125,11.25,-52
1.5379E+12,1863,1.2089844,0.10449219,0.14550781,199.0625,-19.625,-92.53125
1.5379E+12,1864,1.4511719,-0.0234375,0.25878906,116.0625,-40.09375,-149.15625
1.5379E+12,1865,1.4384766,-0.22460938,0.30859375,53.25,-57.65625,-210.0625
1.5379E+12,1866,1.0273438,-0.34277344,0.14160156,1.5625,-22.6875,-209.90625
1.5379E+12,1867,1.0029297,0.29296875,-0.025390625,0.375,13.375,-188.46875
1.5379E+12,1868,0.9189453,0.20507812,0.078125,69.90625,23.21875,-162.40625
1.5379E+12,1869,0.90234375,0.22558594,0.24023438,51.78125,39.125,-138.125
1.5379E+12,1870,1.0019531,0.51464844,0.18261719,44.46875,69.53125,-132.375
1.5379E+12,1871,1.0175781,0.6699219,0.057617188,92.75,63.5,-148.75
1.5379E+12,1872,0.8984375,0.58984375,0.047851562,140.71875,50.5,-172.125
1.5379E+12,1873,0.89160156,0.74609375,-0.20996094,86.9375,35.90625,-197.03125
1.5379E+12,1874,0.7763672,0.6982422,-0.12695312,59.96875,5.375,-198.59375
1.5379E+12,1875,0.7011719,0.7285156,-0.14746094,50.125,4.40625,-180.71875
1.5379E+12,1876,0.703125,0.6044922,-0.18554688,60.21875,6.78125,-133.40625
1.5379E+12,1877,0.6611328,0.578125,-0.18652344,37.1875,29,-62.1875
1.5379E+12,1878,1.0458984,0.6142578,-0.24414062,43.65625,64.90625,38.625
1.5379E+12,1879,0.93847656,0.35351562,-0.19921875,57.28125,89.5,121.03125
1.5379E+12,1880,1.0683594,0.25878906,-0.21875,44.21875,112.4375,176.59375
1.5379E+12,1881,1.1845703,0.21875,-0.23632812,62.28125,95.96875,199.96875
